Date,Low,High,Open,Close
1999-03-30,17.997613720399865,20.004048018626943,19.83192990520958,18.112505078315735
1999-03-31,17.825938115251258,19.60258835891107,18.685649854480477,19.37324345111847
1999-04-01,18.456305075539653,19.488136604440133,19.373243586371807,18.80010187625885
1999-04-05,18.112501301579925,19.029439459394556,18.57119094377377,18.226953148841858
1999-04-06,17.424473991642934,18.45630380990995,18.399078688109597,17.768710255622864
1999-04-07,17.768706625549036,19.37323829999055,17.883158485643957,19.25878643989563
1999-04-08,19.144336232309676,20.175726442059524,19.373239972258137,19.602584838867188
1999-04-09,19.14433457980071,19.71747613352036,19.71747613352036,19.25878643989563
1999-04-12,18.112504951509127,19.02944329409997,19.02944329409997,18.45630168914795
1999-04-13,17.424471007278477,18.800097367079562,18.800097367079562,17.71104097366333
1999-04-14,17.195563316345215,18.055276379095094,17.653813476440877,17.195563316345215
1999-04-15,17.195564946716956,17.653815150260925,17.653815150260925,17.653815150260925
1999-04-16,17.53935981212415,18.513524713507618,17.53935981212415,18.226953148841858
1999-04-19,17.195563064746466,18.456297885126496,18.456297885126496,17.424468398094177
1999-04-20,16.9085556103263,18.112505069992753,17.42447210342843,17.08067536354065
1999-04-21,16.966224383914962,17.42447470312311,17.080677911941578,17.367247939109802
1999-04-22,16.450308580573857,17.4244737782752,17.4244737782752,16.621987223625183
1999-04-23,15.705042094511382,16.62198014050213,16.564753403912306,15.819933414459229
1999-04-26,14.67321440914079,16.04884235268132,15.819936994397894,15.017452239990234
1999-04-27,15.131907123107862,16.736878592531657,15.361252013966043,16.621987223625183
1999-04-28,15.99162249128298,16.7368824570358,16.7368824570358,16.50753915309906
1999-04-29,16.163742300783575,16.62199106160119,16.564764287411816,16.50753915309906
1999-04-30,16.564762390929424,17.424475806633293,16.679655413086664,16.73688054084778
1999-05-03,16.393080151264293,16.90855551478903,16.90855551478903,16.851330399513245
1999-05-04,15.590597222032176,16.85133245734237,16.85133245734237,15.934394001960754
1999-05-05,15.131903949351347,16.278187036514282,16.04884219375875,16.278187036514282
1999-05-06,15.47570715110854,16.50753881364599,16.16374196840018,15.963009595870972
1999-05-07,15.475698808955588,16.16373325536326,15.475698808955588,16.048840284347534
1999-05-10,15.934388439894038,16.393076430956793,15.934388439894038,16.048840284347534
1999-05-11,16.393079104176913,17.42447089200987,16.736875820162574,16.908554434776306
1999-05-12,16.85132691127216,17.482134628095338,17.08067173131517,17.424468398094177
1999-05-13,17.36724165478832,17.883156398304475,17.424468398094177,17.424468398094177
1999-05-14,16.278194209285704,17.424477801543375,17.424477801543375,16.50753915309906
1999-05-17,16.220962080838998,17.31001853942871,16.278188836138813,17.31001853942871
1999-05-18,16.966221860386504,18.34184994723459,17.482138353725706,18.112505078315735
1999-05-19,17.023448555894365,19.602584967207765,18.914991489539442,17.31001853942871
1999-05-20,15.304025564367523,17.4244741327954,17.4244741327954,15.934394001960754
1999-05-21,15.131907595104654,15.705049276774014,15.705049276774014,15.59059739112854
1999-05-24,15.30402098090099,16.048841079828993,15.705044402865546,15.532926321029663
1999-05-25,15.475703303103826,15.819939549679377,15.590596307484512,15.647821426391602
1999-05-26,15.59059739112854,16.393082330933552,15.59059739112854,15.59059739112854
1999-05-27,15.475702285766602,15.705047152761034,15.705047152761034,15.475702285766602
1999-05-28,15.475703303103826,15.705048185174862,15.705048185174862,15.647821426391602
1999-06-01,15.361250510508894,15.705047249794006,15.590595378920323,15.705047249794006
1999-06-02,15.1319020986557,15.705043572139543,15.705043572139543,15.1319020986557
1999-06-03,15.361247725902102,15.647817657864435,15.532926321029663,15.532926321029663
1999-06-04,15.532930061887086,15.705048185174862,15.647821426391602,15.647821426391602
1999-06-07,15.705042094511382,16.048838720943007,15.73365464286853,15.819933414459229
1999-06-08,15.81994297222628,16.507538280382224,15.877169743390201,16.220966577529907
1999-06-09,16.278194209285704,16.85133600541454,16.278194209285704,16.50753915309906
1999-06-10,16.393079208240543,16.621984575803936,16.507532711960224,16.564757823944092
1999-06-11,15.647824811701804,16.621990182833535,16.564763411669617,16.220966577529907
1999-06-14,15.47570437876207,16.27819095844337,16.249576757124785,15.59059739112854
1999-06-15,15.361252493116599,15.705049276774014,15.59059739112854,15.59059739112854
1999-06-16,15.590591779971318,16.507529915285982,15.819934955564849,16.048840284347534
1999-06-17,15.59059739112854,16.163739072797895,15.934394174785956,15.59059739112854
1999-06-18,15.017452239990234,15.705045648450955,15.705045648450955,15.017452239990234
1999-06-21,15.060147920861993,15.819933414459229,15.475697301383878,15.819933414459229
1999-06-22,15.18912800419044,15.819935739700318,15.819935739700318,15.532926321029663
1999-06-23,15.189125771666546,15.819933414459229,15.36124546807976,15.819933414459229
1999-06-24,15.361250415600056,15.934392019755464,15.934392019755464,15.475702285766602
1999-06-25,15.361250510508894,15.877165362830555,15.361250510508894,15.705047249794006
1999-06-28,15.590597222032176,16.220964019749136,16.220964019749136,15.934394001960754
1999-06-29,15.934394998437872,16.33541692570878,16.163739908304695,16.106513142585754
1999-06-30,16.278192244283694,17.539367079734802,16.62198905509817,17.539367079734802
1999-07-01,15.705048786899695,17.53936514718167,17.53936514718167,16.621987223625183
1999-07-02,16.507533018920533,17.825934290885925,16.851329743481582,17.825934290885925
1999-07-06,17.653815121257992,17.99761182509905,17.99761182509905,17.883158326148987
1999-07-07,17.539367079734802,17.9976174251119,17.9976174251119,17.539367079734802
1999-07-08,17.080676095856997,18.226957722529058,17.6538177291311,17.940387725830078
1999-07-09,17.88315580067731,19.602580203682884,17.88315580067731,19.459515810012817
1999-07-12,19.831934310821133,21.20756270326141,20.63442096697488,20.347850918769836
1999-07-13,19.48813815823243,20.69164844001531,20.577194899688106,20.40507674217224
1999-07-14,19.488132968892963,20.86376104188668,20.405071308668575,19.602584838867188
1999-07-15,19.717478156089783,20.40507164043597,19.77470491194538,19.717478156089783
1999-07-16,19.717482370989103,20.29062410601758,20.061279186653778,20.11850595474243
1999-07-19,19.488132968892963,20.2333926837692,20.175726442059524,19.602584838867188
1999-07-20,18.571193026081055,19.602583146802914,19.602583146802914,19.25878643989563
1999-07-21,18.112508511840943,19.029447034672167,19.029447034672167,18.68565022945404
1999-07-22,17.653816185220816,18.571193979701178,18.571193979701178,17.825934290885925
1999-07-23,17.768707537961944,18.341849121112087,17.768707537961944,17.825934290885925
1999-07-26,17.883158326148987,18.28418177946508,18.28418177946508,17.883158326148987
1999-07-27,17.6538177291311,17.997614483758813,17.883160967901343,17.940387725830078
1999-07-28,17.825931376789903,18.45629796993878,17.883156480483002,18.226953148841858
1999-07-29,17.76871098370773,18.456304566169422,17.88316287187444,18.39907944202423
1999-07-30,18.341849818822325,18.914991423774346,18.39907657392317,18.45630168914795
1999-08-02,18.34184745613402,18.685644149486983,18.45629931171663,18.628419041633606
1999-08-03,17.99761811073237,18.628426115866514,18.628426115866514,18.16973626613617
1999-08-04,18.1125094966748,18.34185442153997,18.28418816518243,18.16973626613617
1999-08-05,17.88316008419593,18.45630168914795,18.169731706609973,18.45630168914795
1999-08-06,18.341849818822325,18.51352844424879,18.39907657392317,18.45630168914795
1999-08-09,18.341849818822325,18.685646556461148,18.51352844424879,18.45630168914795
1999-08-10,18.456305075539653,19.60258849576557,18.57119809360798,18.80010187625885
1999-08-11,18.914999979237873,20.29062867866718,19.14434495028634,20.061283707618713
1999-08-12,20.061266901249894,21.55134627445554,20.175718727461128,21.035431623458862
1999-08-13,20.634417360833613,21.264785755169076,20.86376224061974,20.806535482406616
1999-08-16,19.31601594482771,20.978214093072253,20.978214093072253,20.004048943519592
1999-08-17,19.54536862441344,20.40508060076067,20.061283707618713,20.061283707618713
1999-08-18,19.430899810011056,20.74886120692675,19.83192316935184,20.519957542419434
1999-08-19,21.207559358850023,26.02247689658829,21.95281912926277,24.8757541179657
1999-08-20,23.729467686397975,25.10509404001097,24.933417064909772,24.64684545993805
1999-08-23,22.35384458256948,24.30261457239817,24.30261457239817,23.156331181526184
1999-08-24,21.66625290729072,23.27122460670766,22.81253639913731,23.041881322860718
1999-08-25,22.01004429931788,23.32844562044414,23.099100753303183,22.926982641220093
1999-08-26,22.239391051998208,23.271220838408063,22.926984585056235,22.58318781852722
1999-08-27,22.92698802932623,24.761304631001728,23.0418810532287,23.8443660736084
1999-08-30,22.755305275806613,24.7040750644091,24.245385304731084,23.75808298587799
1999-08-31,23.385674220853172,25.90758406520698,23.84436235145386,25.793132185935974
1999-09-01,24.18815979519169,25.793132910233645,25.793132910233645,24.58918333053589
1999-09-02,23.271220613606168,24.417503908762367,23.786696015008744,24.30261254310608
1999-09-03,24.30261355157557,25.105098476947855,24.76130169947364,24.47473168373108
1999-09-07,24.24538702550939,24.875755464729615,24.875755464729615,24.36028003692627
1999-09-08,24.30261254310608,24.589182546957034,24.417503908762367,24.30261254310608
1999-09-09,23.500119144994073,24.7040683345611,24.531950259836577,23.95880877971649
1999-09-10,24.188159024392174,24.646848793132555,24.3602787892816,24.30261254310608
1999-09-13,23.27122237745681,24.41750575949597,24.41750575949597,23.5001277923584
1999-09-14,22.698079262346557,23.500126317946826,23.500126317946826,22.812532782554626
1999-09-15,22.35383703712215,23.271214701671564,22.52595511840966,22.984644770622253
1999-09-16,22.124498809646504,22.92698537706877,22.698079969398368,22.411070466041565
1999-09-17,21.55135286968663,22.468732266084295,22.26799997232496,22.35383927822113
1999-09-20,21.551352739334106,22.239387282470805,21.95281568454861,21.551352739334106
1999-09-21,19.201566730812633,21.207561913140808,21.093110020852798,19.488136768341064
1999-09-22,18.341848502619534,20.061273194090454,19.488131630266814,19.946821331977844
1999-09-23,18.112509246801757,20.06127939111229,20.004052622440398,18.28418791294098
1999-09-24,15.361252013966043,18.80010035684081,18.341851701831686,16.621987223625183
1999-09-27,16.621983910423996,17.997611854666797,17.711040259954064,17.653815150260925
1999-09-28,17.653815278707512,19.488131286707993,17.682427833762265,19.25878643989563
1999-09-29,17.424471007278477,20.405070221142314,19.659810545986076,17.71104097366333
1999-09-30,17.42447030511724,18.914989595365633,18.34184804581607,17.653815150260925
1999-10-01,16.62198905509817,17.9976174251119,17.36724893088785,17.539367079734802
1999-10-04,17.653815121257992,18.16972992039092,18.112503170915886,17.883158326148987
1999-10-05,17.883160029290185,19.717477835502013,17.883160029290185,19.602584838867188
1999-10-06,19.488132392438114,22.926981909871675,19.65981101225927,21.95281684398651
1999-10-07,20.40506458365056,22.869748295803394,22.869748295803394,20.519957542419434
1999-10-08,19.717476210884744,22.182160532260845,20.519962614565433,21.551352739334106
1999-10-11,20.40506960902215,21.780697567432526,21.723470817274098,20.978211164474487
1999-10-12,20.634418978762476,21.322453672069123,21.093108774300237,20.691645741462708
1999-10-13,19.717482370989103,20.462302770407106,20.462302770407106,20.11850595474243
1999-10-14,19.488133285751797,20.175726770097985,20.175726770097985,19.717478156089783
1999-10-15,18.685646499091575,19.717477835502013,18.742873254016718,19.602584838867188
1999-10-18,18.45630556155539,19.659815779074624,19.659815779074624,18.57119858264923
1999-10-19,17.482137566324873,19.14433556285132,19.14433556285132,17.825934290885925
1999-10-20,17.82593496897115,18.685646556461148,18.112504951509127,18.45630168914795
1999-10-21,17.883160938786187,19.31601583957672,18.399077453167752,19.31601583957672
1999-10-22,19.258792731749928,20.347851084875476,19.258792731749928,19.774709343910217
1999-10-25,18.80010187625885,19.946826423227655,19.659815261366468,18.80010187625885
1999-10-26,19.488134814951934,21.322452794923805,19.602586695767883,20.63441812992096
1999-10-27,19.37324028724892,20.863761381111946,20.748868382609068,19.717478156089783
1999-10-28,18.685649984933413,20.175730205878526,19.83193340515933,18.80010187625885
1999-10-29,18.91499663887244,20.634421927795284,19.02944854075387,20.29062509536743
1999-11-01,19.946821058596978,22.353839143014795,19.946821058596978,21.551352739334106
1999-11-02,21.780699432176924,23.041875638121383,21.952817544260014,22.926982641220093
1999-11-03,23.672239758190994,25.793127318068553,23.844357851372454,25.162319540977478
1999-11-04,25.44933431403886,27.455329180930676,25.44933431403886,26.767296195030212
1999-11-05,24.64685206753346,27.741903961103965,27.51256068614109,25.90758740901947
1999-11-08,24.30261015458487,27.398102459431417,25.105094967786762,26.65284276008606
1999-11-09,25.21999188310099,26.71007202668627,26.595620141302778,26.25138223171234
1999-11-10,25.5065640109152,26.366275727277152,26.3376631653757,26.022478938102722
1999-11-11,25.44932690762949,29.23197066530753,26.022468365639106,27.85634458065033
1999-11-12,27.398103319186554,29.346871376037598,29.06030303123494,29.346871376037598
1999-11-15,28.315041848352916,30.435929672040203,29.54716274811913,28.773731589317322
1999-11-16,29.34685661359129,32.098111404605646,29.46131006707408,31.52497172355652
1999-11-17,31.639438658029754,34.390694906500215,32.09812840833384,32.72849678993225
1999-11-18,32.556372981807954,33.703095517274,33.4160844484265,32.84294128417969
1999-11-19,36.68326200554796,40.695694569740844,36.79815500834448,39.32006478309631
1999-11-22,36.91259953820453,40.35188829690648,40.3232757422707,39.26283359527588
1999-11-23,34.84939077996869,36.85538599838684,35.25041271699994,36.45436406135559
1999-11-24,32.61403900847279,36.68325660488874,36.28223479078973,35.30763030052185
1999-11-26,33.9320112187047,35.30764122859486,34.963841138027554,35.078734159469604
1999-11-29,33.01506588996489,35.422521924647455,34.96383220952377,33.81755232810974
1999-11-30,31.753885746002197,34.50514143769175,33.93199828926295,31.753885746002197
1999-12-01,31.75388272557872,33.817544861344594,31.75388272557872,33.35885524749756
1999-12-02,33.47375641447176,36.28224118755407,33.47375641447176,35.823551416397095
1999-12-03,34.50514899958077,36.79815502302274,36.167347144039006,34.96383547782898
1999-12-06,35.07872804510345,36.11011829777132,35.07872804510345,35.93844294548035
1999-12-07,33.35886922663914,36.282243948570645,36.225015544681014,34.734495878219604
1999-12-08,34.50514333626708,36.6260308906255,34.620033040500324,36.28223419189453
1999-12-09,33.93200250235655,37.14194825007959,36.22500830798666,35.19317865371704
1999-12-10,34.161340708806655,35.99565635483563,35.82353829197331,34.79170560836792
1999-12-13,33.93201034644814,35.59420871726655,34.39070016691358,34.67727184295654
1999-12-14,33.76032990797729,35.59420683960983,34.73449513658499,34.10412669181824
1999-12-15,32.21259156625593,34.04690835007705,33.87479018045306,33.01507830619812
1999-12-16,32.67127059461075,33.70310029553028,33.18718544507051,32.78572082519531
1999-12-17,33.53097702452551,35.021056744584094,33.70309511046131,34.50514197349548
1999-12-20,33.35887058862052,38.04480753116212,34.562818637192365,37.37130045890808
1999-12-21,35.99567358285766,39.03349866288794,37.371300284170395,38.97627353668213
1999-12-22,37.600646661388204,40.3519000512834,39.090726887970604,39.893213510513306
1999-12-23,39.778747948507245,42.644454003355676,39.95042655416196,42.530003786087036
1999-12-27,40.46634810246891,43.50417603677575,43.44694763883255,40.92503786087036
1999-12-28,40.69570322377027,42.4151268513227,40.92504651157325,40.81015348434448
1999-12-29,40.695703052743205,42.64446995990874,40.72431561776651,42.18578338623047
1999-12-30,41.498170925465956,42.81657537549741,42.18576760130708,42.530003786087036
1999-12-31,42.300656103806865,43.10314246085815,42.443722151080784,43.045477867126465
2000-01-03,40.46633519419734,43.67628022570421,43.332483579912505,42.93101906776428
2000-01-04,39.66386228178213,42.30066510876837,42.18577538357007,41.78475022315979
2000-01-05,39.83598413561799,41.26883920139829,40.58124561408759,40.40912747383118
2000-01-06,36.2249972113395,40.4091067321603,40.4091067321603,37.77230501174927
2000-01-07,37.02750203448111,38.80415387597737,37.600645366907095,38.40313196182251
2000-01-10,37.829986328157396,41.26883627426644,38.51757986669819,39.66386318206787
2000-01-11,38.05889010429382,39.893209725478265,39.43451994847553,38.05889010429382
2000-01-12,36.568818234341414,38.116566554341226,38.05889865429555,37.08473324775696
2000-01-13,36.56880838818636,38.97626792002831,37.027498144732355,38.63203167915344
2000-01-14,39.0907135012735,41.8991943350923,39.20560648043114,40.29422163963318
2000-01-18,38.97625901827838,42.185764840911524,40.810135372259076,42.01408624649048
2000-01-19,41.268827236001755,42.18576710201468,42.18576710201468,41.61262392997742
2000-01-20,41.154386213831536,44.24943965090502,41.9568728274046,41.49818301200867
2000-01-21,40.00765652173767,41.555404360767845,41.38328624747407,41.03948950767517
2000-01-24,38.97626307040015,42.35788732572747,42.35788732572747,39.20560956001282
2000-01-25,37.60063789621088,39.77875070595593,39.37728610496052,38.86137127876282
2000-01-26,36.56880827132873,39.8932078188325,38.86137479336664,37.256401777267456
2000-01-27,33.93200071640314,37.54296810927513,37.54296810927513,35.30763030052185
2000-01-28,32.900619169888984,35.07873243608893,34.84938917110447,34.27624583244324
2000-01-31,32.09814043360349,35.193194590996754,34.44793292927845,33.98968577384949
2000-02-01,32.7857113861365,35.078716635275484,34.046887231421294,34.79170560836792
2000-02-02,34.79171216363124,36.45435282647458,34.96383025892311,35.766316652297974
2000-02-03,36.110125967530685,37.65787418522936,36.91261264117247,36.33947253227234
2000-02-04,36.45435208726889,37.485742177877974,37.485742177877974,37.19917058944702
2000-02-07,34.84938632264979,37.37129617664262,37.37129617664262,34.90661144256592
2000-02-08,34.849398923089204,37.82999962700294,35.76633603251042,36.56882286071777
2000-02-09,37.42851984048009,38.574802999317875,37.94443466734755,37.48574495315552
2000-02-10,39.77875587243651,45.854408656935284,39.77875587243651,45.16637563705444
2000-02-11,42.53000570202979,47.45937442043275,47.40170654271352,45.85440158843994
2000-02-14,45.510153445328186,53.190776109695435,45.968843027422324,53.190776109695435
2000-02-15,48.94945794676211,53.36291218358519,53.30568706806694,51.12757086753845
2000-02-16,51.12757312756598,55.254459202681154,51.700716400668355,53.47736477851868
2000-02-17,52.617648994494076,55.71314128167322,53.420135442991835,55.36890506744385
2000-02-18,54.165397411857164,62.591280556677226,54.566419257536744,61.78879737854004
2000-02-22,57.77634901906899,60.64205799797006,59.84001448416374,60.06891489028931
2000-02-23,58.63610046766597,61.043557539018536,59.3813588341813,60.41318893432617
2000-02-24,57.317690737977365,61.15800594844731,60.75698399519483,59.840043783187866
2000-02-25,53.64948448681132,59.89725498412191,59.89725498412191,56.11416578292847
2000-02-28,54.795760117544766,56.40072958828544,55.82758641274923,55.713136196136475
2000-02-29,55.36893711131297,59.38136839617887,55.36893711131297,58.69333505630493
2000-03-01,56.05694874316452,58.693312327352196,58.693312327352196,56.973888874053955
2000-03-02,52.961901724887724,57.4325787594671,57.4325787594671,53.13357710838318
2000-03-03,52.732545550185755,54.5664223049322,53.19079581540915,53.993282318115234
2000-03-06,53.1907941812102,58.46440278744975,54.337516886167805,53.64948391914368
2000-03-07,65.80080607769463,80.0157739129869,68.78140627480319,76.40480518341064
2000-03-08,70.84504052876126,77.72317866014369,76.36164215967385,77.03514575958252
2000-03-09,77.72317852347808,99.04518629394812,77.95208552301726,91.98084354400635
2000-03-10,96.06459291766008,132.97719185497172,96.7526258580788,108.21589708328247
2000-03-13,97.21089579756983,137.56279384143997,98.12827539297803,136.87520027160645
2000-03-14,99.04519733450068,136.1299195786746,136.1299195786746,100.99396705627441
2000-03-15,93.54270223863037,111.02484611692586,108.23044444479301,96.86709880828857
2000-03-16,84.94511795475036,103.4014238819804,99.96213161273488,86.3634467124939
2000-03-17,84.35747386303774,98.12828371965304,84.37200316821992,91.59394025802612
2000-03-20,88.61331011256316,98.24270060378534,95.20487646307076,91.53668403625488
2000-03-21,79.78641421808334,92.51085579230694,91.70837257828764,87.0083498954773
2000-03-22,86.20586482497335,90.33275103224513,87.69638766031613,87.63916254043579
2000-03-23,86.66456144780733,94.00138754810577,86.83667630136225,89.18646812438965
2000-03-24,82.53766987075032,92.62575510690255,88.61332578633443,85.46104431152344
2000-03-27,79.09881462189583,88.0401728305228,85.2889135348635,79.84363317489624
2000-03-28,72.44957321580732,77.95208498517303,77.09237020222311,73.8828706741333
2000-03-29,66.03012146353122,75.88885763212927,74.16942823939205,69.01072025299072
2000-03-30,64.65449055561807,74.97191993714306,66.94705658414065,68.60925436019897
2000-03-31,71.99134298378257,80.58890605534798,73.29521517840904,77.4793267250061
2000-04-03,69.41177194160888,77.03517053548465,76.7772114107773,71.41820669174194
2000-04-04,52.27386494845007,76.46202568558351,75.20085576959421,68.78140211105347
2000-04-05,65.91568467894471,89.41581303558263,69.46942767664882,84.08542156219482
2000-04-06,83.79883250355196,92.45361864577855,87.98294305801392,87.98294305801392
2000-04-07,88.49885990342491,96.2939382960866,92.39639909975575,94.05859708786011
2000-04-10,83.97051717210564,101.22331231263713,95.66357484451215,85.74761152267456
2000-04-11,73.36696730923131,87.12324621178524,79.77189095517417,80.64612865447998
2000-04-12,71.99134381369107,82.53767694975299,80.76102840134722,72.27791547775269
2000-04-13,67.97891923496297,75.43019630687536,72.85105769686287,69.18242454528809
2000-04-14,60.06892466250501,69.75598670282108,64.76895341880841,63.092665672302246
2000-04-17,57.77635274731237,68.78137544180193,57.77635274731237,66.3166880607605
2000-04-18,70.84503251254344,82.30830177659762,72.99409622223203,78.06696653366089
2000-04-19,73.36696273564328,81.6207282507471,80.53167339207282,74.34112787246704
2000-04-20,72.90826159948209,77.78040476415599,76.34754688269565,73.94009113311768
2000-04-24,66.60327339724685,72.79381886564468,69.69832966779806,70.2714729309082
2000-04-25,73.25207367422414,80.24510248162687,73.42418851514995,77.95209646224976
2000-04-26,77.03514420525272,85.2889084844756,83.3973706842828,77.14960098266602
2000-04-27,71.58986315453112,84.25707770535277,71.99132444451246,83.45459461212158
2000-04-28,81.73519849777222,88.04019529013954,84.7730236168812,81.73519849777222
2000-05-01,82.36553386088174,86.6645406180024,84.83022138234358,84.3719744682312
2000-05-02,78.75456348785977,89.30133948590986,84.37197119379607,81.10480070114136
2000-05-03,73.36697352755321,83.22571350182969,80.58891036381655,79.78642702102661
2000-05-04,78.92670065191112,84.14264156565615,79.61429415715138,80.76102018356323
2000-05-05,79.32772113787213,86.43520657695233,80.41677598125047,84.48643684387207
2000-05-08,81.27650737201132,85.2889373730272,82.30833730815586,81.39140367507935
2000-05-09,77.9521278867285,83.45464268444572,82.7670488981618,80.24513483047485
2000-05-10,71.64709583452537,79.49983902358264,79.44261390938995,72.33512878417969
2000-05-11,72.39237249315346,76.7485993527433,73.36697731039129,75.43019771575928
2000-05-12,73.13764572143555,81.62076117485253,77.49388003235548,73.13764572143555
2000-05-15,69.2400648604848,79.44260495123353,72.79380702236064,78.18142890930176
2000-05-16,80.7033356277665,88.67053477352424,81.62071498476675,86.20584726333618
2000-05-17,90.73421155013591,105.1208584375636,90.79143666947739,101.33776903152466
2000-05-18,93.82927249969563,103.57312276571213,101.91092438948439,94.45964097976685
2000-05-19,91.02079608479629,96.75264956551622,91.70838970692499,93.65715980529785
2000-05-22,84.42921036195268,99.73323583602905,92.62575051187517,99.73323583602905
2000-05-23,95.60633748382915,108.15866237632443,97.21087074877673,98.93073320388794
2000-05-24,84.60133396741855,100.42083972957772,98.81586660266959,97.66957998275757
2000-05-25,95.09043838057941,105.00640896950213,99.10243485293222,96.29395008087158
2000-05-26,90.79141544548501,99.44620764081698,96.78123235702515,96.78123235702515
2000-05-30,98.93074744804196,103.28653388423851,99.38899442704734,100.76462745666504
2000-05-31,100.42084779086494,106.3820477105319,100.42084779086494,104.662184715271
2000-06-01,104.89151419026709,108.73182879899133,107.75766361007794,107.58554220199585
2000-06-02,109.82089320076389,121.97220649548625,109.82089320076389,120.6542444229126
2000-06-05,115.66719186468535,129.3090063410056,120.48210425643198,123.24744701385498
2000-06-06,116.46966757037032,128.27718213266115,123.69204921827897,117.10048198699951
2000-06-07,110.16469514910004,117.21495688588591,116.24079156730716,111.88455820083618
2000-06-08,108.21587780931127,114.86510814166772,114.7502250080121,112.74422407150269
2000-06-09,113.14524230240734,121.0552154028298,114.86510454997108,115.95371961593628
2000-06-12,110.2795342595185,117.44424253699582,116.46963167747141,112.85866498947144
2000-06-13,109.1332676473539,116.46965253415466,109.70641082753507,116.41242742538452
2000-06-14,114.76477508865887,119.22092196413496,118.59056670501732,116.29799365997314
2000-06-15,109.70648118502578,119.33587789535522,115.95380882680071,119.33587789535522
2000-06-16,118.87715314804869,137.56281119014992,118.90577883221626,137.33346462249756
2000-06-19,133.55035149921264,157.0509190389038,136.989644210061,145.93101024627686
2000-06-20,142.14835756998477,150.17276989909118,148.45335323813626,143.9822244644165
2000-06-21,141.74687754847483,161.40712752954,141.74687754847483,158.59820365905762
